Ticker: NVDA  Created on: 11/30/2016 8:26:04 PM,,,,,,,,,,,Ticker: AMD  Created on: 11/30/2016 8:26:02 PM,,,,,,,,,,
Date,Open,High,Low,Close,Volume,AdjustedClose,Dividend,SplitFactor,VWAP, ShareOutstanding,Date,Open,High,Low,Close,Volume,AdjustedClose,Dividend,SplitFactor,VWAP, ShareOutstanding
20110324,18.190001,19.450001,18.15,19.23,44514800,17.89771,0,1,18.0438555,-999,20110324,8.66,8.85,8.61,8.83,17440600,8.83,0,1,8.745,-999
20110323,17.42,17.860001,17.040001,17.809999,19559900,16.57609,0,1,16.998045,-999,20110323,8.36,8.6,8.28,8.59,13611100,8.59,0,1,8.475,-999
20110322,17.709999,17.879999,17.370001,17.450001,17958300,16.241033,0,1,16.975516,-999,20110322,8.54,8.62,8.36,8.36,11878000,8.36,0,1,8.45,-999
20110321,18,18.18,17.58,17.76,18795800,16.529555,0,1,17.2647775,-999,20110321,8.73,8.74,8.51,8.55,13728600,8.55,0,1,8.64,-999
20110318,18.139999,18.200001,17.6,17.620001,22174000,16.399255,0,1,17.269627,-999,20110318,8.45,8.63,8.34,8.55,21509200,8.55,0,1,8.5,-999
20110317,18,18.030001,17.200001,17.860001,30962900,16.622627,0,1,17.3113135,-999,20110317,8.29,8.4,8.2,8.31,14552000,8.31,0,1,8.3,-999
20110316,17.5,18.35,17.299999,17.530001,36913000,16.31549,0,1,16.907745,-999,20110316,8.28,8.46,8.05,8.12,21088500,8.12,0,1,8.2,-999
20110315,17.309999,17.959999,17.01,17.66,31407000,16.436483,0,1,16.873241,-999,20110315,7.99,8.34,7.93,8.28,19782900,8.28,0,1,8.135,-999
20110314,18.190001,18.65,17.9,18.200001,25084000,16.939072,0,1,17.5645365,-999,20110314,8.56,8.75,8.35,8.43,17092200,8.43,0,1,8.495,-999
20110311,18.07,18.549999,17.66,18.049999,37170800,16.799463,0,1,17.4347315,-999,20110311,8.26,8.67,8.26,8.65,21127900,8.65,0,1,8.455,-999
20110310,18.700001,18.84,17.9,17.92,43068400,16.67847,0,1,17.6892355,-999,20110310,8.53,8.55,8.36,8.42,26255500,8.42,0,1,8.475,-999
20110309,19.49,19.68,18.969999,19.139999,32974400,17.813945,0,1,18.6519725,-999,20110309,8.94,8.94,8.63,8.67,23332100,8.67,0,1,8.805,-999
20110308,20.690001,20.799999,19.120001,19.549999,48679600,18.19554,0,1,19.4427705,-999,20110308,8.88,9.1,8.75,8.99,20298300,8.99,0,1,8.935,-999
20110307,20.91,20.98,19.950001,20.469999,25478500,19.051801,0,1,19.9809005,-999,20110307,9.19,9.22,8.74,8.84,29786000,8.84,0,1,9.015,-999
20110304,20.889999,21.1,20.530001,20.76,23994000,19.32171,0,1,20.1058545,-999,20110304,9.33,9.39,9.15,9.23,23059400,9.23,0,1,9.28,-999
20110303,21.23,21.35,20.24,20.870001,39842600,19.424089,0,1,20.3270445,-999,20110303,9.31,9.37,9.18,9.28,18762800,9.28,0,1,9.295,-999
20110302,21.620001,22.030001,20.25,20.75,42953500,19.312402,0,1,20.4662015,-999,20110302,9.05,9.34,9.05,9.17,21253600,9.17,0,1,9.11,-999
20110301,22.700001,22.99,21.65,21.65,24711200,20.150048,0,1,21.4250245,-999,20110301,9.27,9.32,9,9.03,19415000,9.03,0,1,9.15,-999
20110228,23.5,23.51,22.139999,22.66,22592400,21.090074,0,1,22.295037,-999,20110228,9.34,9.39,9.05,9.21,21558600,9.21,0,1,9.275,-999
20110225,23.26,23.5,22.940001,23.120001,19391300,21.518205,0,1,22.3891025,-999,20110225,9.25,9.45,9.23,9.29,29307900,9.29,0,1,9.27,-999
20110224,22.219999,23.040001,22.059999,22.65,31153000,21.080767,0,1,21.650383,-999,20110224,8.59,9.18,8.57,9.1,40939000,9.1,0,1,8.845,-999
20110223,23.209999,23.43,21.780001,22.110001,37290100,20.57818,0,1,21.8940895,-999,20110223,8.78,8.95,8.37,8.55,32335800,8.55,0,1,8.665,-999
20110222,24.790001,24.860001,23.129999,23.209999,34916200,21.601968,0,1,23.1959845,-999,20110222,8.88,9.17,8.82,8.85,32256700,8.85,0,1,8.865,-999
20110218,25.540001,25.950001,25.23,25.629999,34860300,23.854306,0,1,24.6971535,-999,20110218,9.52,9.58,9.15,9.18,30992800,9.18,0,1,9.35,-999
20110217,22.719999,26.01,22.610001,25.68,86752400,23.900843,0,1,23.310421,-999,20110217,8.96,9.51,8.94,9.44,53360500,9.44,0,1,9.2,-999
20110216,22.85,23.709999,22.77,23.379999,32959100,21.76019,0,1,22.305095,-999,20110216,8.65,9.12,8.61,8.99,47680900,8.99,0,1,8.82,-999
20110215,23.15,23.23,22.450001,22.549999,22174500,20.987694,0,1,22.068847,-999,20110215,8.6,8.76,8.44,8.6,30341600,8.6,0,1,8.6,-999
20110214,23.75,24.5,23.02,23.110001,32195700,21.508898,0,1,22.629449,-999,20110214,8.26,8.74,8.25,8.63,37759600,8.63,0,1,8.445,-999
20110211,22.74,24.209999,22.370001,23.469999,33981900,21.843955,0,1,22.2919775,-999,20110211,8.16,8.29,8.12,8.28,11337700,8.28,0,1,8.22,-999
20110210,22.77,23.209999,22.6,22.82,26058800,21.238989,0,1,22.0044945,-999,20110210,8.1,8.25,8.08,8.22,14926600,8.22,0,1,8.16,-999
20110209,23.959999,24.200001,22.860001,23.290001,31938000,21.676427,0,1,22.818213,-999,20110209,8.18,8.32,8.03,8.23,18426800,8.23,0,1,8.205,-999
20110208,24.629999,24.790001,23.76,23.870001,26914600,22.216244,0,1,23.4231215,-999,20110208,8.28,8.3,8.09,8.24,18819100,8.24,0,1,8.26,-999
20110207,25.32,25.43,24.51,24.6,23355900,22.895668,0,1,24.107834,-999,20110207,8.47,8.49,8.25,8.33,18586100,8.33,0,1,8.4,-999
20110204,25.450001,25.870001,25.35,25.67,21822500,23.891536,0,1,24.6707685,-999,20110204,8.32,8.49,8.25,8.4,21103900,8.4,0,1,8.36,-999
20110203,25.620001,25.620001,24.549999,25.1,25769400,23.361027,0,1,24.490514,-999,20110203,8.36,8.43,8.1,8.33,22946500,8.33,0,1,8.345,-999
20110202,24.33,26.17,24.33,25.58,40165400,23.807771,0,1,24.0688855,-999,20110202,8.16,8.6,8.16,8.29,36239600,8.29,0,1,8.225,-999
20110201,24.129999,24.65,23.969999,24.469999,16352600,22.774673,0,1,23.452336,-999,20110201,8.1,8.25,8.06,8.22,40250200,8.22,0,1,8.16,-999
20110131,23.799999,24.25,23.41,23.92,18754000,22.262779,0,1,23.031389,-999,20110131,7.55,8.04,7.5,7.83,42749900,7.83,0,1,7.69,-999
20110128,24.530001,24.940001,23.200001,23.76,27369900,22.113864,0,1,23.3219325,-999,20110128,7.76,7.83,7.4,7.49,33405600,7.49,0,1,7.625,-999
20110127,24.889999,24.950001,24,24.469999,16434900,22.774673,0,1,23.832336,-999,20110127,7.61,7.78,7.53,7.75,29756900,7.75,0,1,7.68,-999
20110126,24.219999,25,24.049999,24.540001,26866500,22.839825,0,1,23.529912,-999,20110126,7.49,7.54,7.35,7.49,25064300,7.49,0,1,7.49,-999
20110125,24.620001,24.879999,23.809999,23.969999,27171400,22.309314,0,1,23.4646575,-999,20110125,7.66,7.68,7.34,7.48,36805900,7.48,0,1,7.57,-999
20110124,23.24,25.049999,22.98,24.73,51422500,23.01666,0,1,23.12833,-999,20110124,7.53,7.73,7.5,7.68,28030200,7.68,0,1,7.605,-999
20110121,22.67,22.99,22.18,22.219999,18481100,20.680557,0,1,21.6752785,-999,20110121,8.14,8.15,7.51,7.54,64327200,7.54,0,1,7.84,-999
20110120,22.190001,22.559999,21.790001,22.43,27785200,20.876009,0,1,21.533005,-999,20110120,7.88,8.02,7.85,8.02,25167900,8.02,0,1,7.95,-999
20110119,23.049999,23.6,22.360001,22.41,29947400,20.857394,0,1,21.9536965,-999,20110119,8.13,8.17,7.9,7.93,22737700,7.93,0,1,8.03,-999
20110118,23.27,23.43,22.469999,23.040001,45333700,21.443748,0,1,22.356874,-999,20110118,8.2,8.24,8.07,8.1,22013300,8.1,0,1,8.15,-999
20110114,22.99,23.98,22.85,23.59,39883800,21.955642,0,1,22.472821,-999,20110114,8.32,8.33,8.05,8.2,38179400,8.2,0,1,8.26,-999
20110113,23.1,23.84,22.379999,23.389999,67379800,21.769498,0,1,22.434749,-999,20110113,8.44,8.46,8.24,8.26,31520900,8.26,0,1,8.35,-999
20110112,20.32,23.370001,20.25,23.35,85797400,21.73227,0,1,21.026135,-999,20110112,8.41,8.5,8.36,8.39,34001000,8.39,0,1,8.4,-999
20110111,20.91,21.110001,19.870001,20.309999,67777200,18.902886,0,1,19.906443,-999,20110111,8.77,8.8,8.33,8.36,82092400,8.36,0,1,8.565,-999
20110110,19.51,20.67,19.360001,20.629999,43758700,19.200715,0,1,19.3553575,-999,20110110,9.05,9.25,8.92,9.19,42654000,9.19,0,1,9.12,-999
20110107,19.110001,19.93,18.68,19.870001,64499600,18.493371,0,1,18.801686,-999,20110107,8.73,8.86,8.63,8.83,14062400,8.83,0,1,8.78,-999
20110106,17.42,19.34,17.370001,19.33,87332800,17.990782,0,1,17.705391,-999,20110106,8.92,8.94,8.67,8.69,21198200,8.69,0,1,8.805,-999
20110105,16.059999,17,15.9,16.98,35705400,15.803594,0,1,15.9317965,-999,20110105,8.74,8.95,8.72,8.91,19457400,8.91,0,1,8.825,-999
20110104,15.85,15.92,15.42,15.77,16284600,14.677426,0,1,15.263713,-999,20110104,8.56,8.84,8.54,8.77,26875300,8.77,0,1,8.665,-999
20110103,15.52,15.97,15.5,15.82,20436200,14.723961,0,1,15.1219805,-999,20110103,8.44,8.55,8.39,8.47,21152900,8.47,0,1,8.455,-999
20101231,15,15.42,14.98,15.4,9781300,14.33306,0,1,14.66653,-999,20101231,8.14,8.19,8.05,8.18,7971200,8.18,0,1,8.16,-999
20101230,14.92,15.08,14.87,14.99,4362200,13.951465,0,1,14.4357325,-999,20101230,8.1,8.15,8.1,8.14,6213500,8.14,0,1,8.12,-999
20101229,14.93,15.05,14.8,14.94,4441500,13.904929,0,1,14.4174645,-999,20101229,8.1,8.15,8.06,8.08,6926400,8.08,0,1,8.09,-999
20101228,15,15.1,14.85,14.94,4856500,13.904929,0,1,14.4524645,-999,20101228,8.07,8.17,8.05,8.09,6138100,8.09,0,1,8.08,-999
20101227,14.88,15.11,14.61,15,6387500,13.960773,0,1,14.4203865,-999,20101227,8,8.08,7.93,8.05,8493000,8.05,0,1,8.025,-999
20101223,15.03,15.03,14.86,14.92,6844600,13.886315,0,1,14.4581575,-999,20101223,8.04,8.11,7.95,8.04,10784500,8.04,0,1,8.04,-999
20101222,14.84,15.05,14.7,15.03,11949700,13.988694,0,1,14.414347,-999,20101222,8.17,8.18,8.09,8.11,9203300,8.11,0,1,8.14,-999
20101221,14.45,14.87,14.44,14.87,11673800,13.839779,0,1,14.1448895,-999,20101221,8.27,8.32,8.13,8.14,9684600,8.14,0,1,8.205,-999
20101220,14.42,14.49,14.3,14.31,8602200,13.318578,0,1,13.869289,-999,20101220,8.09,8.24,8.06,8.24,14044600,8.24,0,1,8.165,-999
20101217,14.3,14.45,14.13,14.37,14828900,13.37442,0,1,13.83721,-999,20101217,8.05,8.1,7.86,8.1,25999900,8.1,0,1,8.075,-999
20101216,14.42,14.5,14.25,14.29,15796800,13.299963,0,1,13.8599815,-999,20101216,8.01,8.12,7.96,8.03,9935500,8.03,0,1,8.02,-999
20101215,14.62,14.8,14.25,14.27,15604400,13.281349,0,1,13.9506745,-999,20101215,8,8.24,7.97,8.02,17187800,8.02,0,1,8.01,-999
20101214,14.85,15.12,14.57,14.59,18879000,13.579178,0,1,14.214589,-999,20101214,8.23,8.27,8,8.05,15770200,8.05,0,1,8.14,-999
20101213,15.01,15.04,14.53,14.57,15227700,13.560564,0,1,14.285282,-999,20101213,8.13,8.43,8.1,8.23,29524200,8.23,0,1,8.18,-999
20101210,14.86,15.09,14.82,14.95,11297500,13.914237,0,1,14.3871185,-999,20101210,8,8.12,7.89,8.07,15130900,8.07,0,1,8.035,-999
20101209,14.75,14.96,14.54,14.86,23560200,13.830472,0,1,14.290236,-999,20101209,8.21,8.23,7.91,7.95,16823000,7.95,0,1,8.08,-999
20101208,14.96,15.27,14.85,15.11,15331300,14.063151,0,1,14.5115755,-999,20101208,7.98,8.2,7.95,8.17,19981200,8.17,0,1,8.075,-999
20101207,14.85,15.33,14.82,14.98,25670300,13.942158,0,1,14.396079,-999,20101207,7.91,8.14,7.9,8.02,31776500,8.02,0,1,7.965,-999
20101206,14.84,14.87,14.45,14.51,10960600,13.504721,0,1,14.1723605,-999,20101206,7.65,7.87,7.61,7.82,22908800,7.82,0,1,7.735,-999
20101203,14.31,14.79,14.28,14.79,15151100,13.765322,0,1,14.037661,-999,20101203,7.53,7.7,7.5,7.65,17230100,7.65,0,1,7.59,-999
20101202,14.21,14.47,14.2,14.38,13232900,13.383728,0,1,13.796864,-999,20101202,7.56,7.63,7.49,7.54,19539900,7.54,0,1,7.55,-999
20101201,13.88,14.3,13.86,14.21,15663400,13.225505,0,1,13.5527525,-999,20101201,7.41,7.6,7.37,7.51,23883600,7.51,0,1,7.46,-999
20101130,13.54,13.68,13.36,13.61,18023400,12.667074,0,1,13.103537,-999,20101130,7.29,7.37,7.26,7.29,12917100,7.29,0,1,7.29,-999
20101129,13.54,13.8,13.48,13.75,11704800,12.797375,0,1,13.1686875,-999,20101129,7.47,7.5,7.26,7.38,15579700,7.38,0,1,7.425,-999
20101126,13.76,13.84,13.6,13.6,3577600,12.657768,0,1,13.208884,-999,20101126,7.6,7.65,7.51,7.55,4052200,7.55,0,1,7.575,-999
20101124,13.58,13.82,13.57,13.77,9944600,12.81599,0,1,13.197995,-999,20101124,7.38,7.67,7.37,7.62,14304900,7.62,0,1,7.5,-999
20101123,13.6,13.74,13.34,13.44,11445800,12.508852,0,1,13.054426,-999,20101123,7.32,7.41,7.26,7.32,10386700,7.32,0,1,7.32,-999
20101122,13.66,13.84,13.54,13.76,11566700,12.806682,0,1,13.233341,-999,20101122,7.44,7.56,7.3,7.41,12073300,7.41,0,1,7.425,-999
20101119,13.29,13.8,13.27,13.75,17912100,12.797375,0,1,13.0436875,-999,20101119,7.36,7.53,7.27,7.47,14476000,7.47,0,1,7.415,-999
20101118,13.09,13.45,13.09,13.32,24828000,12.397166,0,1,12.743583,-999,20101118,7.43,7.48,7.3,7.35,13942700,7.35,0,1,7.39,-999
20101117,12.7,13.07,12.58,12.92,13794100,12.024879,0,1,12.3624395,-999,20101117,7.32,7.43,7.24,7.33,17761400,7.33,0,1,7.325,-999
20101116,12.88,13.06,12.69,12.71,18483900,11.829428,0,1,12.354714,-999,20101116,7.49,7.65,7.42,7.43,26840800,7.43,0,1,7.46,-999
20101115,13.32,13.51,13.07,13.1,18338700,12.192409,0,1,12.7562045,-999,20101115,7.75,7.82,7.56,7.57,15867600,7.57,0,1,7.66,-999
20101112,13.09,13.68,13.03,13.26,53564000,12.341323,0,1,12.7156615,-999,20101112,7.59,7.85,7.5,7.63,34469700,7.63,0,1,7.61,-999
20101111,12.44,12.82,12.27,12.61,27249500,11.736356,0,1,12.088178,-999,20101111,7.56,7.68,7.46,7.63,17940500,7.63,0,1,7.595,-999
20101110,12.68,12.74,12.5,12.74,13025400,11.857349,0,1,12.2686745,-999,20101110,7.89,7.94,7.7,7.75,31317300,7.75,0,1,7.82,-999
20101109,12.66,12.76,12.52,12.59,15849100,11.717742,0,1,12.188871,-999,20101109,8.22,8.24,7.85,7.91,42726500,7.91,0,1,8.065,-999
20101108,12.6,12.77,12.5,12.66,15128900,11.782892,0,1,12.191446,-999,20101108,8.03,8.22,8.03,8.14,28465800,8.14,0,1,8.085,-999
20101105,12.49,12.72,12.43,12.61,18377900,11.736356,0,1,12.113178,-999,20101105,8.03,8.16,7.97,8.04,24711800,8.04,0,1,8.035,-999
20101104,12.5,12.63,12.38,12.4,17500400,11.540905,0,1,12.0204525,-999,20101104,7.71,8,7.67,8,29582400,8,0,1,7.855,-999
20101103,12.37,12.46,12.05,12.38,16793700,11.522291,0,1,11.9461455,-999,20101103,7.52,7.67,7.47,7.64,20359100,7.64,0,1,7.58,-999
20101102,12.09,12.49,12.02,12.29,14525900,11.438526,0,1,11.764263,-999,20101102,7.41,7.63,7.4,7.54,21752500,7.54,0,1,7.475,-999
20101101,12.1,12.29,11.94,12.04,11848000,11.205847,0,1,11.6529235,-999,20101101,7.48,7.5,7.3,7.36,20604400,7.36,0,1,7.42,-999
20101029,12.03,12.15,11.9,12.02,13866600,11.187233,0,1,11.6086165,-999,20101029,7.61,7.63,7.31,7.34,26841400,7.34,0,1,7.475,-999
20101028,12.2,12.24,11.94,12.05,17611200,11.215154,0,1,11.707577,-999,20101028,7.36,7.68,7.34,7.63,32454500,7.63,0,1,7.495,-999
20101027,11.76,12.08,11.73,12.04,12419900,11.205847,0,1,11.4829235,-999,20101027,7.17,7.35,7.16,7.35,18477100,7.35,0,1,7.26,-999
20101026,11.77,12.05,11.67,11.87,16881200,11.047625,0,1,11.4088125,-999,20101026,7.2,7.3,7.14,7.2,16114600,7.2,0,1,7.2,-999
20101025,11.89,12,11.78,11.91,16828400,11.084853,0,1,11.4874265,-999,20101025,6.96,7.33,6.94,7.26,37042200,7.26,0,1,7.11,-999
20101022,11.16,11.89,11.04,11.8,33066900,10.982475,0,1,11.0712375,-999,20101022,6.86,7,6.86,6.89,21180100,6.89,0,1,6.875,-999
20101021,11.3,11.32,10.92,11.09,25360700,10.321665,0,1,10.8108325,-999,20101021,6.87,6.95,6.79,6.89,23156100,6.89,0,1,6.88,-999
20101020,11.3,11.6,11.1,11.29,19088300,10.507808,0,1,10.903904,-999,20101020,6.98,7.05,6.8,6.82,45596700,6.82,0,1,6.9,-999
20101019,11.11,11.37,11.02,11.29,21653400,10.507808,0,1,10.808904,-999,20101019,6.86,7.14,6.8,6.95,39344200,6.95,0,1,6.905,-999
20101018,11.3,11.41,11.1,11.36,11203900,10.572958,0,1,10.936479,-999,20101018,7.11,7.13,6.89,6.96,26657500,6.96,0,1,7.035,-999
20101015,11.34,11.47,11.16,11.29,15998500,10.507808,0,1,10.923904,-999,20101015,7.36,7.39,7.01,7.12,37688100,7.12,0,1,7.24,-999
20101014,11.35,11.37,11.11,11.16,14979300,10.386815,0,1,10.8684075,-999,20101014,7.23,7.25,7,7.14,36306700,7.14,0,1,7.185,-999
20101013,11.2,11.5,11.08,11.34,24218300,10.554344,0,1,10.877172,-999,20101013,7.45,7.48,7.22,7.22,32283000,7.22,0,1,7.335,-999
20101012,10.72,11.07,10.63,11.02,15130200,10.256515,0,1,10.4882575,-999,20101012,7.26,7.35,7.16,7.3,27727500,7.3,0,1,7.28,-999
20101011,10.91,11,10.76,10.81,11067000,10.061064,0,1,10.485532,-999,20101011,7.1,7.28,7.08,7.24,24687300,7.24,0,1,7.17,-999
20101008,10.66,10.95,10.51,10.86,17673300,10.107599,0,1,10.3837995,-999,20101008,6.87,7.1,6.79,7.05,25394100,7.05,0,1,6.96,-999
20101007,10.83,10.84,10.38,10.7,19037200,9.958684,0,1,10.394342,-999,20101007,6.89,6.93,6.77,6.87,21005600,6.87,0,1,6.88,-999
20101006,11.32,11.37,10.67,10.78,26440100,10.033142,0,1,10.676571,-999,20101006,7.01,7.05,6.78,6.86,23477400,6.86,0,1,6.935,-999
20101005,11.48,11.5,11.29,11.32,18839700,10.53573,0,1,11.007865,-999,20101005,7.04,7.12,6.89,6.98,36286400,6.98,0,1,7.01,-999
20101004,11.24,11.43,11.01,11.24,18737500,10.461272,0,1,10.850636,-999,20101004,7.03,7.08,6.84,6.94,23042400,6.94,0,1,6.985,-999
20101001,11.85,11.87,11.26,11.35,24978000,10.563652,0,1,11.206826,-999,20101001,7.2,7.26,7.01,7.05,27510600,7.05,0,1,7.125,-999
20100930,12.03,12.17,11.58,11.68,19690800,10.870789,0,1,11.4503945,-999,20100930,7.39,7.44,6.99,7.11,38514800,7.11,0,1,7.25,-999
20100929,11.86,12.23,11.75,11.88,24372600,11.056932,0,1,11.458466,-999,20100929,6.87,7.34,6.85,7.28,44249400,7.28,0,1,7.075,-999
20100928,12.01,12.14,11.76,11.97,18079800,11.140697,0,1,11.5753485,-999,20100928,7.06,7.09,6.87,6.95,32223300,6.95,0,1,7.005,-999
20100927,12.35,12.36,11.84,12,24987600,11.168618,0,1,11.759309,-999,20100927,6.92,7.24,6.84,7.02,56266900,7.02,0,1,6.97,-999
20100924,11.88,12.3,11.79,12.26,27174400,11.410605,0,1,11.6453025,-999,20100924,6.6,6.85,6.6,6.84,53726900,6.84,0,1,6.72,-999
20100923,11.52,11.98,11.42,11.62,31021800,10.814945,0,1,11.1674725,-999,20100923,6.2,6.59,6.14,6.4,39689700,6.4,0,1,6.3,-999
20100922,11.25,11.49,11.18,11.39,24999900,10.60088,0,1,10.92544,-999,20100922,6.12,6.27,6.06,6.26,27117300,6.26,0,1,6.19,-999
20100921,10.65,11.47,10.65,11.29,44490600,10.507808,0,1,10.578904,-999,20100921,6.1,6.25,6.06,6.17,20615600,6.17,0,1,6.135,-999
20100920,10.55,10.75,10.45,10.71,11079200,9.967992,0,1,10.258996,-999,20100920,6.16,6.17,6.02,6.09,22871300,6.09,0,1,6.125,-999
20100917,10.67,10.68,10.52,10.55,10422100,9.819077,0,1,10.2445385,-999,20100917,6.21,6.22,6.09,6.12,20223700,6.12,0,1,6.165,-999
20100916,10.42,10.66,10.42,10.57,9132000,9.837691,0,1,10.1288455,-999,20100916,6.21,6.25,6.1,6.15,21556800,6.15,0,1,6.18,-999
20100915,10.44,10.57,10.3,10.56,13889300,9.828384,0,1,10.134192,-999,20100915,6.25,6.29,6.13,6.22,18351800,6.22,0,1,6.235,-999
20100914,10.55,10.68,10.45,10.54,17463400,9.80977,0,1,10.179885,-999,20100914,6.16,6.47,6.08,6.27,33687400,6.27,0,1,6.215,-999
20100913,10.25,10.77,10.25,10.64,25394800,9.902842,0,1,10.076421,-999,20100913,5.89,6.34,5.89,6.18,51746600,6.18,0,1,6.035,-999
20100910,10.25,10.28,9.98,10.07,15232300,9.372332,0,1,9.811166,-999,20100910,5.88,5.9,5.67,5.81,23117800,5.81,0,1,5.845,-999
20100909,10.45,10.46,10.05,10.18,17443700,9.474711,0,1,9.9623555,-999,20100909,5.95,5.95,5.82,5.86,17213400,5.86,0,1,5.905,-999
20100908,10.01,10.39,9.9,10.32,30603900,9.605011,0,1,9.8075055,-999,20100908,5.96,5.96,5.79,5.83,19381400,5.83,0,1,5.895,-999
20100907,9.87,10.22,9.85,9.99,22495500,9.297874,0,1,9.583937,-999,20100907,6.04,6.18,5.95,5.95,21679600,5.95,0,1,5.995,-999
20100903,9.8,9.93,9.68,9.9,14162100,9.21411,0,1,9.507055,-999,20100903,6.05,6.12,5.89,6.09,22285200,6.09,0,1,6.07,-999
20100902,9.43,9.6,9.34,9.57,14907300,8.906973,0,1,9.1684865,-999,20100902,5.82,5.96,5.7,5.93,24411300,5.93,0,1,5.875,-999
20100901,9.47,9.59,9.35,9.4,21286000,8.748751,0,1,9.1093755,-999,20100901,5.75,5.86,5.68,5.76,34998400,5.76,0,1,5.755,-999
20100831,9.5,9.8,9.3,9.33,23287200,8.683601,0,1,9.0918005,-999,20100831,5.69,5.8,5.57,5.61,28571000,5.61,0,1,5.65,-999
20100830,10,10.08,9.64,9.64,15070100,8.972124,0,1,9.486062,-999,20100830,6.02,6.08,5.77,5.78,23624200,5.78,0,1,5.9,-999
20100827,9.86,10.2,9.61,10.12,26510400,9.418868,0,1,9.639434,-999,20100827,5.94,6.09,5.53,6.08,49323200,6.08,0,1,6.01,-999
20100826,10.05,10.16,9.8,9.8,16439900,9.121038,0,1,9.585519,-999,20100826,6.19,6.22,5.83,5.87,28958300,5.87,0,1,6.03,-999
20100825,9.61,10,9.56,9.92,18938300,9.232724,0,1,9.421362,-999,20100825,5.92,6.18,5.85,6.13,27782400,6.13,0,1,6.025,-999
20100824,9.5,9.82,9.48,9.72,16033300,9.046581,0,1,9.2732905,-999,20100824,6,6.21,5.94,5.99,32883400,5.99,0,1,5.995,-999
20100823,10,10.25,9.79,9.82,18715500,9.139652,0,1,9.569826,-999,20100823,6.3,6.36,6.11,6.14,22085300,6.14,0,1,6.22,-999
20100820,9.81,10.21,9.8,9.97,32632700,9.279261,0,1,9.5446305,-999,20100820,6.36,6.44,6.19,6.25,23001300,6.25,0,1,6.305,-999
20100819,9.42,9.91,9.37,9.88,40377500,9.195496,0,1,9.307748,-999,20100819,6.48,6.55,6.28,6.42,21654500,6.42,0,1,6.45,-999
20100818,9.24,9.4,9.18,9.32,8823000,8.674293,0,1,8.9571465,-999,20100818,6.62,6.66,6.51,6.57,20106000,6.57,0,1,6.595,-999
20100817,9.24,9.44,9.15,9.27,12030600,8.627758,0,1,8.933879,-999,20100817,6.72,6.77,6.62,6.63,14697000,6.63,0,1,6.675,-999
20100816,9.26,9.45,9.03,9.15,20350200,8.516071,0,1,8.8880355,-999,20100816,6.47,6.71,6.43,6.62,20081000,6.62,0,1,6.545,-999
20100813,9.25,9.52,9.23,9.39,44934800,8.739444,0,1,8.994722,-999,20100813,6.6,6.72,6.47,6.49,24334500,6.49,0,1,6.545,-999
20100812,8.72,9.16,8.65,8.96,33589600,8.339235,0,1,8.5296175,-999,20100812,6.35,6.75,6.26,6.57,55112400,6.57,0,1,6.46,-999
20100811,9.05,9.05,8.85,8.88,19903700,8.264778,0,1,8.657389,-999,20100811,6.63,6.68,6.41,6.49,54953600,6.49,0,1,6.56,-999
20100810,9.48,9.5,9.2,9.24,19314000,8.599836,0,1,9.039918,-999,20100810,7.06,7.13,6.75,6.83,80795900,6.83,0,1,6.945,-999
20100809,9.65,9.66,9.41,9.64,11661400,8.972124,0,1,9.311062,-999,20100809,7.48,7.52,7.38,7.42,26503200,7.42,0,1,7.45,-999
20100806,9.4,9.65,9.32,9.55,18497600,8.888359,0,1,9.1441795,-999,20100806,7.49,7.72,7.43,7.45,33055500,7.45,0,1,7.47,-999
20100805,9.35,9.46,9.18,9.44,20012600,8.785979,0,1,9.0679895,-999,20100805,7.49,7.62,7.45,7.5,14581900,7.5,0,1,7.495,-999
20100804,9.02,9.35,8.98,9.32,21387400,8.674293,0,1,8.8471465,-999,20100804,7.55,7.61,7.44,7.52,18846500,7.52,0,1,7.535,-999
20100803,9.11,9.12,8.87,8.94,23886100,8.32062,0,1,8.71531,-999,20100803,7.57,7.59,7.41,7.51,20259500,7.51,0,1,7.54,-999
20100802,9.35,9.39,9.14,9.18,22925500,8.543993,0,1,8.9469965,-999,20100802,7.63,7.77,7.47,7.65,29109400,7.65,0,1,7.64,-999
20100730,9.06,9.35,8.92,9.19,24607200,8.5533,0,1,8.80665,-999,20100730,7.61,7.67,7.41,7.49,35900700,7.49,0,1,7.55,-999
20100729,9.4,9.6,9.07,9.13,66611900,8.497457,0,1,8.9487285,-999,20100729,7.88,7.88,7.58,7.78,40211700,7.78,0,1,7.83,-999
20100728,10.29,10.47,10.1,10.13,33020200,9.428175,0,1,9.8590875,-999,20100728,8.09,8.2,7.88,7.98,30818500,7.98,0,1,8.035,-999
20100727,10.58,10.6,10.33,10.46,17086800,9.735312,0,1,10.157656,-999,20100727,8.14,8.25,8.03,8.21,34586300,8.21,0,1,8.175,-999
20100726,10.33,10.59,10.17,10.55,17088700,9.819077,0,1,10.0745385,-999,20100726,7.82,8.1,7.68,8.07,32459900,8.07,0,1,7.945,-999
20100723,10.53,10.54,10.26,10.36,20440100,9.64224,0,1,10.08612,-999,20100723,7.57,7.84,7.46,7.82,28582400,7.82,0,1,7.695,-999
